Data;Região;Tipologia;Nº Utentes;ID
2018-12-19;NORTE;RAMa;15;2018-12-19T00:00:00/NORTE/RAMa
2018-12-19;NORTE;UMDR;49;2018-12-19T00:00:00/NORTE/UMDR
2018-12-19;CENTRO;ULDM;251;2018-12-19T00:00:00/CENTRO/ULDM
2018-12-19;NORTE;UC;37;2018-12-19T00:00:00/NORTE/UC
2018-12-19;ALENTEJO;UC;72;2018-12-19T00:00:00/ALENTEJO/UC
2018-12-19;CENTRO;UC;45;2018-12-19T00:00:00/CENTRO/UC
2018-12-19;ALGARVE;UMDR;7;2018-12-19T00:00:00/ALGARVE/UMDR
2018-12-19;LISBOA E VALE DO TEJO;UCP;20;2018-12-19T00:00:00/LISBOA E VALE DO TEJO/UCP
2018-12-18;ALGARVE;ECCI;2;2018-12-18T00:00:00/ALGARVE/ECCI
2018-12-18;ALGARVE;UMDR;9;2018-12-18T00:00:00/ALGARVE/UMDR
2018-12-18;CENTRO;RAMo;2;2018-12-18T00:00:00/CENTRO/RAMo
2018-12-18;CENTRO;ULDM;249;2018-12-18T00:00:00/CENTRO/ULDM
2018-12-18;NORTE;RAMa;15;2018-12-18T00:00:00/NORTE/RAMa
2018-12-18;ALGARVE;UC;10;2018-12-18T00:00:00/ALGARVE/UC
2018-12-18;LISBOA E VALE DO TEJO;RAMa;2;2018-12-18T00:00:00/LISBOA E VALE DO TEJO/RAMa
2018-12-18;LISBOA E VALE DO TEJO;UMDR;223;2018-12-18T00:00:00/LISBOA E VALE DO TEJO/UMDR
2018-12-18;LISBOA E VALE DO TEJO;ULDM;349;2018-12-18T00:00:00/LISBOA E VALE DO TEJO/ULDM
2018-12-18;NORTE;ULDM;77;2018-12-18T00:00:00/NORTE/ULDM
2018-12-18;NORTE;UC;36;2018-12-18T00:00:00/NORTE/UC
2018-12-18;ALENTEJO;ECCI;22;2018-12-18T00:00:00/ALENTEJO/ECCI
2018-12-18;ALENTEJO;UC;73;2018-12-18T00:00:00/ALENTEJO/UC
2018-12-18;ALENTEJO;UMDR;65;2018-12-18T00:00:00/ALENTEJO/UMDR
2018-12-18;LISBOA E VALE DO TEJO;UCP;21;2018-12-18T00:00:00/LISBOA E VALE DO TEJO/UCP
2018-12-18;ALENTEJO;UCP;2;2018-12-18T00:00:00/ALENTEJO/UCP
2018-12-18;ALGARVE;ULDM;28;2018-12-18T00:00:00/ALGARVE/ULDM
2018-12-18;NORTE;UCP;13;2018-12-18T00:00:00/NORTE/UCP
2018-12-18;LISBOA E VALE DO TEJO;ECCI;15;2018-12-18T00:00:00/LISBOA E VALE DO TEJO/ECCI
2018-12-18;LISBOA E VALE DO TEJO;UC;128;2018-12-18T00:00:00/LISBOA E VALE DO TEJO/UC
2018-12-18;LISBOA E VALE DO TEJO;RTA;1;2018-12-18T00:00:00/LISBOA E VALE DO TEJO/RTA
2018-12-18;CENTRO;UMDR;95;2018-12-18T00:00:00/CENTRO/UMDR
2018-12-18;NORTE;ECCI;122;2018-12-18T00:00:00/NORTE/ECCI
2018-12-18;NORTE;UMDR;54;2018-12-18T00:00:00/NORTE/UMDR
2018-12-18;ALENTEJO;ULDM;104;2018-12-18T00:00:00/ALENTEJO/ULDM
2018-12-18;CENTRO;UC;42;2018-12-18T00:00:00/CENTRO/UC
2018-12-18;CENTRO;ECCI;24;2018-12-18T00:00:00/CENTRO/ECCI
2018-12-17;LISBOA E VALE DO TEJO;UCP;20;2018-12-17T00:00:00/LISBOA E VALE DO TEJO/UCP
2018-12-17;LISBOA E VALE DO TEJO;UC;126;2018-12-17T00:00:00/LISBOA E VALE DO TEJO/UC
2018-12-17;CENTRO;UC;41;2018-12-17T00:00:00/CENTRO/UC
2018-12-17;CENTRO;UMDR;85;2018-12-17T00:00:00/CENTRO/UMDR
2018-12-17;CENTRO;RAMo;2;2018-12-17T00:00:00/CENTRO/RAMo
2018-12-17;ALGARVE;UMDR;9;2018-12-17T00:00:00/ALGARVE/UMDR
2018-12-17;CENTRO;ULDM;231;2018-12-17T00:00:00/CENTRO/ULDM
2018-12-17;NORTE;RAMa;15;2018-12-17T00:00:00/NORTE/RAMa
2018-12-17;ALENTEJO;UCP;1;2018-12-17T00:00:00/ALENTEJO/UCP
2018-12-17;NORTE;UCP;13;2018-12-17T00:00:00/NORTE/UCP
2018-12-17;LISBOA E VALE DO TEJO;RAMa;2;2018-12-17T00:00:00/LISBOA E VALE DO TEJO/RAMa
2018-12-17;ALENTEJO;ECCI;12;2018-12-17T00:00:00/ALENTEJO/ECCI
2018-12-17;CENTRO;ECCI;23;2018-12-17T00:00:00/CENTRO/ECCI
2018-12-17;LISBOA E VALE DO TEJO;RTA;1;2018-12-17T00:00:00/LISBOA E VALE DO TEJO/RTA
2018-12-17;ALENTEJO;UMDR;65;2018-12-17T00:00:00/ALENTEJO/UMDR
2018-12-17;ALGARVE;ULDM;31;2018-12-17T00:00:00/ALGARVE/ULDM
2018-12-17;ALENTEJO;UC;71;2018-12-17T00:00:00/ALENTEJO/UC
2018-12-17;NORTE;ECCI;120;2018-12-17T00:00:00/NORTE/ECCI
2018-12-17;NORTE;ULDM;80;2018-12-17T00:00:00/NORTE/ULDM
2018-12-17;ALGARVE;UC;12;2018-12-17T00:00:00/ALGARVE/UC
2018-12-17;ALENTEJO;ULDM;103;2018-12-17T00:00:00/ALENTEJO/ULDM
2018-12-17;NORTE;UC;36;2018-12-17T00:00:00/NORTE/UC
2018-12-17;LISBOA E VALE DO TEJO;UMDR;223;2018-12-17T00:00:00/LISBOA E VALE DO TEJO/UMDR
2018-12-17;NORTE;UMDR;51;2018-12-17T00:00:00/NORTE/UMDR
2018-12-17;ALGARVE;ECCI;2;2018-12-17T00:00:00/ALGARVE/ECCI
2018-12-17;LISBOA E VALE DO TEJO;ECCI;10;2018-12-17T00:00:00/LISBOA E VALE DO TEJO/ECCI
2018-12-17;LISBOA E VALE DO TEJO;ULDM;351;2018-12-17T00:00:00/LISBOA E VALE DO TEJO/ULDM
2018-12-16;CENTRO;ECCI;22;2018-12-16T00:00:00/CENTRO/ECCI
2018-12-16;ALGARVE;UC;11;2018-12-16T00:00:00/ALGARVE/UC
2018-12-16;LISBOA E VALE DO TEJO;UMDR;219;2018-12-16T00:00:00/LISBOA E VALE DO TEJO/UMDR
2018-12-16;LISBOA E VALE DO TEJO;RTA;1;2018-12-16T00:00:00/LISBOA E VALE DO TEJO/RTA
2018-12-16;ALENTEJO;UMDR;67;2018-12-16T00:00:00/ALENTEJO/UMDR
2018-12-16;LISBOA E VALE DO TEJO;RAMa;2;2018-12-16T00:00:00/LISBOA E VALE DO TEJO/RAMa
2018-12-16;NORTE;UC;48;2018-12-16T00:00:00/NORTE/UC
2018-12-16;ALGARVE;ULDM;31;2018-12-16T00:00:00/ALGARVE/ULDM
2018-12-16;ALENTEJO;UC;75;2018-12-16T00:00:00/ALENTEJO/UC
2018-12-16;LISBOA E VALE DO TEJO;UCP;27;2018-12-16T00:00:00/LISBOA E VALE DO TEJO/UCP
2018-12-16;CENTRO;UC;41;2018-12-16T00:00:00/CENTRO/UC
2018-12-16;LISBOA E VALE DO TEJO;ECCI;14;2018-12-16T00:00:00/LISBOA E VALE DO TEJO/ECCI
2018-12-16;ALGARVE;UMDR;9;2018-12-16T00:00:00/ALGARVE/UMDR
2018-12-16;CENTRO;RAMo;2;2018-12-16T00:00:00/CENTRO/RAMo
2018-12-16;ALENTEJO;ECCI;14;2018-12-16T00:00:00/ALENTEJO/ECCI
2018-12-16;NORTE;ULDM;79;2018-12-16T00:00:00/NORTE/ULDM
2018-12-16;NORTE;UMDR;58;2018-12-16T00:00:00/NORTE/UMDR
2018-12-16;LISBOA E VALE DO TEJO;ULDM;351;2018-12-16T00:00:00/LISBOA E VALE DO TEJO/ULDM
2018-12-16;NORTE;UCP;11;2018-12-16T00:00:00/NORTE/UCP
2018-12-16;ALGARVE;ECCI;1;2018-12-16T00:00:00/ALGARVE/ECCI
2018-12-16;CENTRO;UMDR;88;2018-12-16T00:00:00/CENTRO/UMDR
2018-12-16;NORTE;RAMa;15;2018-12-16T00:00:00/NORTE/RAMa
2018-12-16;NORTE;ECCI;115;2018-12-16T00:00:00/NORTE/ECCI
2018-12-16;ALENTEJO;ULDM;104;2018-12-16T00:00:00/ALENTEJO/ULDM
2018-12-16;CENTRO;ULDM;238;2018-12-16T00:00:00/CENTRO/ULDM
2018-12-16;LISBOA E VALE DO TEJO;UC;127;2018-12-16T00:00:00/LISBOA E VALE DO TEJO/UC
2018-12-15;ALENTEJO;ECCI;13;2018-12-15T00:00:00/ALENTEJO/ECCI
2018-12-15;ALGARVE;UC;11;2018-12-15T00:00:00/ALGARVE/UC
2018-12-15;LISBOA E VALE DO TEJO;RAMa;2;2018-12-15T00:00:00/LISBOA E VALE DO TEJO/RAMa
2018-12-15;LISBOA E VALE DO TEJO;UCP;27;2018-12-15T00:00:00/LISBOA E VALE DO TEJO/UCP
2018-12-15;LISBOA E VALE DO TEJO;RTA;1;2018-12-15T00:00:00/LISBOA E VALE DO TEJO/RTA
2018-12-15;NORTE;ULDM;79;2018-12-15T00:00:00/NORTE/ULDM
2018-12-15;LISBOA E VALE DO TEJO;ECCI;14;2018-12-15T00:00:00/LISBOA E VALE DO TEJO/ECCI
2018-12-15;ALENTEJO;UMDR;70;2018-12-15T00:00:00/ALENTEJO/UMDR
2018-12-15;LISBOA E VALE DO TEJO;UC;127;2018-12-15T00:00:00/LISBOA E VALE DO TEJO/UC
2018-12-15;CENTRO;ULDM;238;2018-12-15T00:00:00/CENTRO/ULDM
2018-12-15;NORTE;ECCI;115;2018-12-15T00:00:00/NORTE/ECCI
2018-12-15;NORTE;UCP;11;2018-12-15T00:00:00/NORTE/UCP
2018-12-15;ALENTEJO;UC;78;2018-12-15T00:00:00/ALENTEJO/UC
2018-12-15;ALGARVE;ECCI;1;2018-12-15T00:00:00/ALGARVE/ECCI
2018-12-15;CENTRO;RAMo;2;2018-12-15T00:00:00/CENTRO/RAMo
2018-12-15;LISBOA E VALE DO TEJO;ULDM;351;2018-12-15T00:00:00/LISBOA E VALE DO TEJO/ULDM
2018-12-15;LISBOA E VALE DO TEJO;UMDR;219;2018-12-15T00:00:00/LISBOA E VALE DO TEJO/UMDR
2018-12-15;NORTE;UMDR;58;2018-12-15T00:00:00/NORTE/UMDR
2018-12-15;NORTE;UC;48;2018-12-15T00:00:00/NORTE/UC
2018-12-15;CENTRO;UC;40;2018-12-15T00:00:00/CENTRO/UC
2018-12-15;ALENTEJO;ULDM;106;2018-12-15T00:00:00/ALENTEJO/ULDM
2018-12-15;CENTRO;ECCI;22;2018-12-15T00:00:00/CENTRO/ECCI
2018-12-15;NORTE;RAMa;15;2018-12-15T00:00:00/NORTE/RAMa
2018-12-15;ALGARVE;UMDR;9;2018-12-15T00:00:00/ALGARVE/UMDR
2018-12-15;CENTRO;UMDR;88;2018-12-15T00:00:00/CENTRO/UMDR
2018-12-15;ALGARVE;ULDM;31;2018-12-15T00:00:00/ALGARVE/ULDM
2018-12-14;LISBOA E VALE DO TEJO;ECCI;14;2018-12-14T00:00:00/LISBOA E VALE DO TEJO/ECCI
2018-12-14;NORTE;ECCI;115;2018-12-14T00:00:00/NORTE/ECCI
2018-12-14;ALENTEJO;ECCI;13;2018-12-14T00:00:00/ALENTEJO/ECCI
2018-12-14;ALENTEJO;ULDM;107;2018-12-14T00:00:00/ALENTEJO/ULDM
2018-12-14;ALGARVE;UMDR;9;2018-12-14T00:00:00/ALGARVE/UMDR
2018-12-14;NORTE;UMDR;58;2018-12-14T00:00:00/NORTE/UMDR
2018-12-14;NORTE;RAMa;15;2018-12-14T00:00:00/NORTE/RAMa
2018-12-14;NORTE;UCP;11;2018-12-14T00:00:00/NORTE/UCP
2018-12-14;ALGARVE;ECCI;1;2018-12-14T00:00:00/ALGARVE/ECCI
2018-12-14;LISBOA E VALE DO TEJO;UC;127;2018-12-14T00:00:00/LISBOA E VALE DO TEJO/UC
2018-12-14;ALGARVE;ULDM;31;2018-12-14T00:00:00/ALGARVE/ULDM
2018-12-14;LISBOA E VALE DO TEJO;RAMa;2;2018-12-14T00:00:00/LISBOA E VALE DO TEJO/RAMa
2018-12-14;ALENTEJO;UC;78;2018-12-14T00:00:00/ALENTEJO/UC
2018-12-14;LISBOA E VALE DO TEJO;RTA;1;2018-12-14T00:00:00/LISBOA E VALE DO TEJO/RTA
2018-12-14;CENTRO;RAMo;2;2018-12-14T00:00:00/CENTRO/RAMo
2018-12-14;ALENTEJO;UMDR;70;2018-12-14T00:00:00/ALENTEJO/UMDR
2018-12-14;LISBOA E VALE DO TEJO;ULDM;351;2018-12-14T00:00:00/LISBOA E VALE DO TEJO/ULDM
2018-12-14;CENTRO;ECCI;22;2018-12-14T00:00:00/CENTRO/ECCI
2018-12-14;LISBOA E VALE DO TEJO;UCP;27;2018-12-14T00:00:00/LISBOA E VALE DO TEJO/UCP
2018-12-14;ALGARVE;UC;11;2018-12-14T00:00:00/ALGARVE/UC
2018-12-14;CENTRO;UC;40;2018-12-14T00:00:00/CENTRO/UC
2018-12-14;CENTRO;UMDR;88;2018-12-14T00:00:00/CENTRO/UMDR
2018-12-14;LISBOA E VALE DO TEJO;UMDR;219;2018-12-14T00:00:00/LISBOA E VALE DO TEJO/UMDR
2018-12-14;NORTE;UC;48;2018-12-14T00:00:00/NORTE/UC
2018-12-14;NORTE;ULDM;79;2018-12-14T00:00:00/NORTE/ULDM
2018-12-14;CENTRO;ULDM;238;2018-12-14T00:00:00/CENTRO/ULDM
2018-12-13;CENTRO;RAMo;2;2018-12-13T00:00:00/CENTRO/RAMo
2018-12-13;ALGARVE;ECCI;2;2018-12-13T00:00:00/ALGARVE/ECCI
2018-12-13;LISBOA E VALE DO TEJO;ECCI;17;2018-12-13T00:00:00/LISBOA E VALE DO TEJO/ECCI
2018-12-13;ALENTEJO;ECCI;11;2018-12-13T00:00:00/ALENTEJO/ECCI
2018-12-13;ALGARVE;UC;11;2018-12-13T00:00:00/ALGARVE/UC
2018-12-13;ALENTEJO;UCP;2;2018-12-13T00:00:00/ALENTEJO/UCP
2018-12-13;NORTE;UCP;10;2018-12-13T00:00:00/NORTE/UCP
2018-12-13;ALENTEJO;ULDM;104;2018-12-13T00:00:00/ALENTEJO/ULDM
2018-12-13;NORTE;UC;48;2018-12-13T00:00:00/NORTE/UC
2018-12-13;NORTE;RAMa;15;2018-12-13T00:00:00/NORTE/RAMa
2018-12-13;ALGARVE;UMDR;10;2018-12-13T00:00:00/ALGARVE/UMDR
2018-12-13;LISBOA E VALE DO TEJO;UC;141;2018-12-13T00:00:00/LISBOA E VALE DO TEJO/UC
2018-12-13;LISBOA E VALE DO TEJO;UMDR;218;2018-12-13T00:00:00/LISBOA E VALE DO TEJO/UMDR
2018-12-13;ALENTEJO;UC;69;2018-12-13T00:00:00/ALENTEJO/UC
2018-12-13;LISBOA E VALE DO TEJO;ULDM;347;2018-12-13T00:00:00/LISBOA E VALE DO TEJO/ULDM
2018-12-13;NORTE;ULDM;77;2018-12-13T00:00:00/NORTE/ULDM
2018-12-13;LISBOA E VALE DO TEJO;RAMa;2;2018-12-13T00:00:00/LISBOA E VALE DO TEJO/RAMa
2018-12-13;LISBOA E VALE DO TEJO;RTA;1;2018-12-13T00:00:00/LISBOA E VALE DO TEJO/RTA
2018-12-13;NORTE;ECCI;112;2018-12-13T00:00:00/NORTE/ECCI
2018-12-13;ALENTEJO;UMDR;65;2018-12-13T00:00:00/ALENTEJO/UMDR
2018-12-13;ALGARVE;ULDM;32;2018-12-13T00:00:00/ALGARVE/ULDM
2018-12-13;CENTRO;ULDM;242;2018-12-13T00:00:00/CENTRO/ULDM
2018-12-13;CENTRO;UMDR;96;2018-12-13T00:00:00/CENTRO/UMDR
2018-12-13;NORTE;UMDR;60;2018-12-13T00:00:00/NORTE/UMDR
2018-12-13;CENTRO;ECCI;21;2018-12-13T00:00:00/CENTRO/ECCI
2018-12-13;CENTRO;UC;36;2018-12-13T00:00:00/CENTRO/UC
2018-12-13;LISBOA E VALE DO TEJO;UCP;29;2018-12-13T00:00:00/LISBOA E VALE DO TEJO/UCP
2018-12-12;ALENTEJO;ECCI;10;2018-12-12T00:00:00/ALENTEJO/ECCI
2018-12-12;CENTRO;ULDM;230;2018-12-12T00:00:00/CENTRO/ULDM
2018-12-12;NORTE;RAMa;15;2018-12-12T00:00:00/NORTE/RAMa
2018-12-12;NORTE;UMDR;59;2018-12-12T00:00:00/NORTE/UMDR
2018-12-12;LISBOA E VALE DO TEJO;ULDM;351;2018-12-12T00:00:00/LISBOA E VALE DO TEJO/ULDM
2018-12-12;ALENTEJO;UMDR;69;2018-12-12T00:00:00/ALENTEJO/UMDR
2018-12-12;LISBOA E VALE DO TEJO;ECCI;16;2018-12-12T00:00:00/LISBOA E VALE DO TEJO/ECCI
2018-12-12;ALENTEJO;UCP;3;2018-12-12T00:00:00/ALENTEJO/UCP
2018-12-12;NORTE;UC;42;2018-12-12T00:00:00/NORTE/UC
2018-12-12;NORTE;ULDM;72;2018-12-12T00:00:00/NORTE/ULDM
2018-12-12;CENTRO;ECCI;22;2018-12-12T00:00:00/CENTRO/ECCI
2018-12-12;LISBOA E VALE DO TEJO;UCP;30;2018-12-12T00:00:00/LISBOA E VALE DO TEJO/UCP
2018-12-12;NORTE;ECCI;111;2018-12-12T00:00:00/NORTE/ECCI
2018-12-12;NORTE;UCP;7;2018-12-12T00:00:00/NORTE/UCP
2018-12-12;CENTRO;UMDR;85;2018-12-12T00:00:00/CENTRO/UMDR
2018-12-12;ALGARVE;UC;12;2018-12-12T00:00:00/ALGARVE/UC
2018-12-12;ALENTEJO;UC;72;2018-12-12T00:00:00/ALENTEJO/UC
2018-12-12;CENTRO;UC;35;2018-12-12T00:00:00/CENTRO/UC
2018-12-12;ALGARVE;ULDM;32;2018-12-12T00:00:00/ALGARVE/ULDM
2018-12-12;LISBOA E VALE DO TEJO;UMDR;217;2018-12-12T00:00:00/LISBOA E VALE DO TEJO/UMDR
2018-12-12;CENTRO;RAMo;2;2018-12-12T00:00:00/CENTRO/RAMo
2018-12-12;LISBOA E VALE DO TEJO;RAMa;2;2018-12-12T00:00:00/LISBOA E VALE DO TEJO/RAMa
2018-12-12;ALENTEJO;ULDM;106;2018-12-12T00:00:00/ALENTEJO/ULDM
2018-12-12;LISBOA E VALE DO TEJO;RTA;1;2018-12-12T00:00:00/LISBOA E VALE DO TEJO/RTA
2018-12-12;LISBOA E VALE DO TEJO;UC;136;2018-12-12T00:00:00/LISBOA E VALE DO TEJO/UC
2018-12-12;ALGARVE;UMDR;10;2018-12-12T00:00:00/ALGARVE/UMDR
2018-12-11;CENTRO;RAMo;2;2018-12-11T00:00:00/CENTRO/RAMo
2018-12-11;ALENTEJO;ULDM;103;2018-12-11T00:00:00/ALENTEJO/ULDM
2018-12-11;CENTRO;ECCI;26;2018-12-11T00:00:00/CENTRO/ECCI
2018-12-11;LISBOA E VALE DO TEJO;RAMa;2;2018-12-11T00:00:00/LISBOA E VALE DO TEJO/RAMa
2018-12-11;LISBOA E VALE DO TEJO;ECCI;16;2018-12-11T00:00:00/LISBOA E VALE DO TEJO/ECCI
2018-12-11;ALENTEJO;UCP;2;2018-12-11T00:00:00/ALENTEJO/UCP
2018-12-11;ALGARVE;ULDM;34;2018-12-11T00:00:00/ALGARVE/ULDM
2018-12-11;ALGARVE;UC;13;2018-12-11T00:00:00/ALGARVE/UC
2018-12-11;LISBOA E VALE DO TEJO;UCP;31;2018-12-11T00:00:00/LISBOA E VALE DO TEJO/UCP
2018-12-11;LISBOA E VALE DO TEJO;ULDM;351;2018-12-11T00:00:00/LISBOA E VALE DO TEJO/ULDM
2018-12-11;LISBOA E VALE DO TEJO;UMDR;218;2018-12-11T00:00:00/LISBOA E VALE DO TEJO/UMDR
2018-12-11;ALENTEJO;ECCI;12;2018-12-11T00:00:00/ALENTEJO/ECCI
2018-12-11;ALGARVE;ECCI;2;2018-12-11T00:00:00/ALGARVE/ECCI
2018-12-11;ALENTEJO;UMDR;69;2018-12-11T00:00:00/ALENTEJO/UMDR
2018-12-11;NORTE;UC;39;2018-12-11T00:00:00/NORTE/UC
2018-12-11;CENTRO;UC;34;2018-12-11T00:00:00/CENTRO/UC
2018-12-11;NORTE;UCP;6;2018-12-11T00:00:00/NORTE/UCP
2018-12-11;NORTE;UMDR;59;2018-12-11T00:00:00/NORTE/UMDR
2018-12-11;ALGARVE;UMDR;4;2018-12-11T00:00:00/ALGARVE/UMDR
2018-12-11;ALENTEJO;UC;70;2018-12-11T00:00:00/ALENTEJO/UC
2018-12-11;LISBOA E VALE DO TEJO;UC;139;2018-12-11T00:00:00/LISBOA E VALE DO TEJO/UC
2018-12-11;NORTE;RAMa;15;2018-12-11T00:00:00/NORTE/RAMa
2018-12-11;CENTRO;ULDM;234;2018-12-11T00:00:00/CENTRO/ULDM
2018-12-11;CENTRO;UMDR;81;2018-12-11T00:00:00/CENTRO/UMDR
2018-12-11;NORTE;ULDM;69;2018-12-11T00:00:00/NORTE/ULDM
2018-12-11;LISBOA E VALE DO TEJO;RTA;1;2018-12-11T00:00:00/LISBOA E VALE DO TEJO/RTA
2018-12-11;NORTE;ECCI;107;2018-12-11T00:00:00/NORTE/ECCI
2018-12-10;LISBOA E VALE DO TEJO;UCP;27;2018-12-10T00:00:00/LISBOA E VALE DO TEJO/UCP
2018-12-10;LISBOA E VALE DO TEJO;ULDM;352;2018-12-10T00:00:00/LISBOA E VALE DO TEJO/ULDM
2018-12-10;NORTE;UC;40;2018-12-10T00:00:00/NORTE/UC
2018-12-10;CENTRO;UMDR;85;2018-12-10T00:00:00/CENTRO/UMDR
2018-12-10;NORTE;UMDR;62;2018-12-10T00:00:00/NORTE/UMDR
2018-12-10;NORTE;ULDM;66;2018-12-10T00:00:00/NORTE/ULDM
2018-12-10;ALENTEJO;ULDM;106;2018-12-10T00:00:00/ALENTEJO/ULDM
2018-12-10;CENTRO;ULDM;239;2018-12-10T00:00:00/CENTRO/ULDM
2018-12-10;LISBOA E VALE DO TEJO;RAMa;2;2018-12-10T00:00:00/LISBOA E VALE DO TEJO/RAMa
2018-12-10;LISBOA E VALE DO TEJO;ECCI;12;2018-12-10T00:00:00/LISBOA E VALE DO TEJO/ECCI
2018-12-10;LISBOA E VALE DO TEJO;UC;138;2018-12-10T00:00:00/LISBOA E VALE DO TEJO/UC
2018-12-10;CENTRO;UC;21;2018-12-10T00:00:00/CENTRO/UC
2018-12-10;ALENTEJO;UC;71;2018-12-10T00:00:00/ALENTEJO/UC
2018-12-10;NORTE;UCP;6;2018-12-10T00:00:00/NORTE/UCP
2018-12-10;LISBOA E VALE DO TEJO;RTA;1;2018-12-10T00:00:00/LISBOA E VALE DO TEJO/RTA
2018-12-10;NORTE;RAMa;15;2018-12-10T00:00:00/NORTE/RAMa
2018-12-10;ALENTEJO;UMDR;69;2018-12-10T00:00:00/ALENTEJO/UMDR
2018-12-10;CENTRO;ECCI;22;2018-12-10T00:00:00/CENTRO/ECCI
2018-12-10;ALENTEJO;ECCI;10;2018-12-10T00:00:00/ALENTEJO/ECCI
2018-12-10;LISBOA E VALE DO TEJO;UMDR;221;2018-12-10T00:00:00/LISBOA E VALE DO TEJO/UMDR
2018-12-10;ALGARVE;UC;13;2018-12-10T00:00:00/ALGARVE/UC
2018-12-10;ALGARVE;ULDM;33;2018-12-10T00:00:00/ALGARVE/ULDM
2018-12-10;ALGARVE;UMDR;5;2018-12-10T00:00:00/ALGARVE/UMDR
2018-12-10;CENTRO;RAMo;2;2018-12-10T00:00:00/CENTRO/RAMo
2018-12-10;NORTE;ECCI;117;2018-12-10T00:00:00/NORTE/ECCI
2018-12-09;ALGARVE;ULDM;32;2018-12-09T00:00:00/ALGARVE/ULDM
2018-12-09;NORTE;ULDM;72;2018-12-09T00:00:00/NORTE/ULDM
2018-12-09;NORTE;UMDR;69;2018-12-09T00:00:00/NORTE/UMDR
2018-12-09;ALENTEJO;ECCI;9;2018-12-09T00:00:00/ALENTEJO/ECCI
2018-12-09;CENTRO;UMDR;86;2018-12-09T00:00:00/CENTRO/UMDR
2018-12-09;ALGARVE;ECCI;1;2018-12-09T00:00:00/ALGARVE/ECCI
2018-12-09;ALENTEJO;UMDR;66;2018-12-09T00:00:00/ALENTEJO/UMDR
2018-12-09;NORTE;RAMa;15;2018-12-09T00:00:00/NORTE/RAMa
2018-12-09;NORTE;UC;50;2018-12-09T00:00:00/NORTE/UC
2018-12-09;ALENTEJO;UC;63;2018-12-09T00:00:00/ALENTEJO/UC
2018-12-09;ALGARVE;UC;13;2018-12-09T00:00:00/ALGARVE/UC
2018-12-09;LISBOA E VALE DO TEJO;ULDM;360;2018-12-09T00:00:00/LISBOA E VALE DO TEJO/ULDM
2018-12-09;CENTRO;RAMo;2;2018-12-09T00:00:00/CENTRO/RAMo
2018-12-09;LISBOA E VALE DO TEJO;RAMa;2;2018-12-09T00:00:00/LISBOA E VALE DO TEJO/RAMa
2018-12-09;LISBOA E VALE DO TEJO;RTA;1;2018-12-09T00:00:00/LISBOA E VALE DO TEJO/RTA
2018-12-09;CENTRO;UC;31;2018-12-09T00:00:00/CENTRO/UC
2018-12-09;LISBOA E VALE DO TEJO;ECCI;16;2018-12-09T00:00:00/LISBOA E VALE DO TEJO/ECCI
2018-12-09;LISBOA E VALE DO TEJO;UMDR;218;2018-12-09T00:00:00/LISBOA E VALE DO TEJO/UMDR
2018-12-09;NORTE;ECCI;128;2018-12-09T00:00:00/NORTE/ECCI
2018-12-09;LISBOA E VALE DO TEJO;UCP;29;2018-12-09T00:00:00/LISBOA E VALE DO TEJO/UCP
2018-12-09;ALGARVE;UMDR;4;2018-12-09T00:00:00/ALGARVE/UMDR
2018-12-09;ALENTEJO;UCP;1;2018-12-09T00:00:00/ALENTEJO/UCP
2018-12-09;CENTRO;ECCI;23;2018-12-09T00:00:00/CENTRO/ECCI
2018-12-09;LISBOA E VALE DO TEJO;UC;143;2018-12-09T00:00:00/LISBOA E VALE DO TEJO/UC
2018-12-09;NORTE;UCP;10;2018-12-09T00:00:00/NORTE/UCP
2018-12-09;CENTRO;ULDM;239;2018-12-09T00:00:00/CENTRO/ULDM
2018-12-09;ALENTEJO;ULDM;103;2018-12-09T00:00:00/ALENTEJO/ULDM
2018-12-08;NORTE;ECCI;128;2018-12-08T00:00:00/NORTE/ECCI
2018-12-08;ALGARVE;ECCI;1;2018-12-08T00:00:00/ALGARVE/ECCI
2018-12-08;LISBOA E VALE DO TEJO;UC;143;2018-12-08T00:00:00/LISBOA E VALE DO TEJO/UC
2018-12-08;LISBOA E VALE DO TEJO;UCP;29;2018-12-08T00:00:00/LISBOA E VALE DO TEJO/UCP
2018-12-08;ALGARVE;UC;13;2018-12-08T00:00:00/ALGARVE/UC
2018-12-08;ALGARVE;ULDM;32;2018-12-08T00:00:00/ALGARVE/ULDM
2018-12-08;ALENTEJO;ULDM;103;2018-12-08T00:00:00/ALENTEJO/ULDM
2018-12-08;NORTE;UC;50;2018-12-08T00:00:00/NORTE/UC
2018-12-08;NORTE;UCP;10;2018-12-08T00:00:00/NORTE/UCP
2018-12-08;NORTE;ULDM;72;2018-12-08T00:00:00/NORTE/ULDM
2018-12-08;ALENTEJO;UMDR;66;2018-12-08T00:00:00/ALENTEJO/UMDR
2018-12-08;CENTRO;RAMo;2;2018-12-08T00:00:00/CENTRO/RAMo
2018-12-08;ALENTEJO;UC;62;2018-12-08T00:00:00/ALENTEJO/UC
2018-12-08;LISBOA E VALE DO TEJO;RAMa;2;2018-12-08T00:00:00/LISBOA E VALE DO TEJO/RAMa
2018-12-08;LISBOA E VALE DO TEJO;ECCI;16;2018-12-08T00:00:00/LISBOA E VALE DO TEJO/ECCI
